numero,numeroCamara,titulo,estado,estadoAnotacion,comision,fechaRadicado,legislatura,url,origen,tipoLey,fechaEnvioComision,fechaPresentacion,fechaAprobacionPrimerDebate,fechaAprobacionSegundoDebate,fechaConciliacion,autores,exposicionMotivos,primeraPonencia,segundaPonencia,textoPlenaria,conciliacion,objeciones,concepto,textoRehecho,sentenciaCorte
"N 212/22",,"MEDIANTE EL CUAL SE MODIFICA EL PARÁGRAFO 1 DEL ARTÍCULO 37 DE LA LEY 2056 DE 2020 Y SE ADICIONA EL TÍTULO XI “MECANISMOS DE TRANSPARENCIA PARA LA EJECUCIÓN DE RECURSOS DEL SISTEMA GENERAL DE REGALÍAS” EN LA MISMA LEY","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",QUINTA,2022-10-05,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/227-mediante-el-cual-se-modifica-el-paragrafo-1-del-articulo-37-de-la-ley-2056-de-2020-y-se-adiciona-el-titulo-xi-mecanismos-de-transparencia-para-la-ejecucion-de-recursos-del-sistema-general-de-regalias-en-la-misma-ley,"SENADO DE LA REPUBLICA","",2022-10-18,2022-10-05,,,,"[""ALEX FLOREZ HERNANDEZ"",""ALEXANDER LÓPEZ MAYA."",""CLARA LÓPEZ OBREGÓN"",""EDUARD SARMIENTO HIDALGO"",""GUSTAVO BOLIVAR MORENO"",""Honorables Representantes MARÍA DEL MAR PIZARRO"",""Honorables Senadores ESMERALDA HERNÁNDEZ SILVA"",""INTI ASPRILLA REYES"",""ISABEL CRISTINA ZULETA"",""IVAN CEPEDA CASTRO"",""JAEL QUIROGA CARRILLO"",""LEIDER ALEXANDRA VÁSQUEZ OCHOA"",""PABLO CATATUMBO TORRES"",""PAULINO RIASCOS RIASCOS"",""PEDRO FLOREZ PORRAS"",""ROBERT DAZA GUEVARA"",""ROY BARRERAS MONTEALEGRE"",""SANDRA JAIMES CRUZ"",""SANTIAGO OSORIO MARIN."",""SUSANA GÓMEZ CASTAÑO"",""WILSON ARIAS CASTILLO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1205.pdf,,,,,,,,
"N 211/22",,"POR MEDIO DE LA CUAL SE CREAN LOS CENTROS DE DEPORTE - CUBOS, EL SISTEMA DE INFORMACIÓN INTELIGENTE DE DEPORTE - SIIDEP Y EL ALGORITMO DE DETECCIÓN DE TALENTOS DEPORTIVOS - CRISTINA","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEPTIMA,2022-10-04,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/226-por-medio-de-la-cual-se-crean-los-centros-de-deporte-cubos-el-sistema-de-informacion-inteligente-de-deporte-siidep-y-el-algoritmo-de-deteccion-de-talentos-deportivos-cristina,"SENADO DE LA REPUBLICA","",2022-09-21,2022-10-04,,,,"[""ANTONIO LUIS ZABARAÍN GUEVARA"",""CARLOS ABRAHAM JIMÉNEZ LÓPEZ"",""CARLOS ALBERTO CUENCA CHAUX"",""DIDIER LOBO CHINCHILLA"",""GERSEL LUIS PÉREZ ALTAMIRANDA"",""H.R. BETSY JUDITH PÉREZ ARANGO"",""H.S. JORGE ENRIQUE BENEDETTI MARTELO"",""HERNANDO GONZÁLEZ"",""JAIRO HUMBERTO CRISTO CORREA"",""JAVIER ALEXANDER SÁNCHEZ REYES"",""JOHN EDGAR PÉREZ ROJAS"",""JORGE MÉNDEZ HERNÁNDEZ."",""JOSÉ ALFREDO MARIN LOZANO"",""JOSÉ LUIS PÉREZ OYUELA"",""LINA MARÍA GARRIDO MARTÍN"",""MAURICIO PARODI DÍAZ"",""MODESTO ENRIQUE AGUILERA VIDES"",""NESTOR LEONARDO RICO RICO"",""OSCAR RODRIGO CAMPO HURTADO"",""SOR BERENICE BEDOYA PÉREZ""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1205.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_168.pdf,,,,,,,
"N 210/22",,"POR MEDIO DE LA CUAL SE ESTABLECEN MECANISMOS DE PROTECCIÓN Y COMPENSACIÓN AL DENUNCIANTE DE ACTOS DE CORRUPCIÓN ADMINISTRATIVA Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-10-04,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/225-por-medio-de-la-cual-se-establecen-mecanismos-de-proteccion-y-compensacion-al-denunciante-de-actos-de-corrupcion-administrativa-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-10-05,2022-10-04,,,,"[""BETSY PEREZ ARANGO"",""CARLOS ABRAHAM JIMÉNEZ"",""CARLOS CUENCA CHAUX"",""DIDIER LOBO CHINCHILLA"",""GERSEL PÉREZ ALTAMIRA"",""HERNANDO GONZÁLEZ"",""Honorables Representantes VICTOR ANDRÉS TOVAR TRUJILLO"",""JAIRO CRISTO CORREA"",""JAVIER SANCHEZ REYES"",""JOHN PÉREZ ROJAS"",""JORGE BENEDETTI MARTELO."",""JORGE MÉNDEZ HERNÁNDEZ"",""JOSÉ LUIS PÉREZ OYUELA"",""LEONARDO RICO RICO"",""LINA MARÍA GARRIDO MARTÍN"",""MAURICIO PARODI DÍAZ"",""MODESTO AGUILERA VIDES"",""OSCAR CAMPO HURTADO"",""y los Honorables Senadores ANTONIO ZABARAÍN GUEVARA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1205.pdf,,,,,,,,
"N 209/22",,"POR MEDIO DE LA CUAL SE INCENTIVA EL ESTUDIO DE LA PROGRAMACIÓN EN COMPUTADORES, SE PROMUEVE EL ACCESO AL NIVEL DE EDUCACIÓN TÉCNICA, SE GARANTIZA EL INTERNET EN LOS ESTABLECIMIENTOS EDUCATIVOS Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA SEGUNDO DEBATE EN SENADO","",SEXTA,2022-10-04,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/224-por-medio-de-la-cual-se-incentiva-el-estudio-de-la-programacion-en-computadores-se-promueve-el-acceso-al-nivel-de-educacion-tecnica-se-garantiza-el-internet-en-los-establecimientos-educativos-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-10-05,2022-10-04,2023-04-26,,,"[""ANA MARÍA CASTAÑEDA"",""ANDRÉS GUERRA HOYOS"",""CARLOS GUEVARA VILLABÓN"",""CARLOS MEISEL VERGARA"",""CIRO ALEJANDRO RAMÍREZ CORTÉS"",""ENRIQUE CABRALES BAQUERO"",""ESTEBAN QUINTERO"",""Honorables Representantes EDUAR ALEXIS TRIANA RINCÓN"",""Honorables Senadores HONORIO MIGUEL HENRÍQUEZ PINEDO"",""MANUEL VIRGUEZ"",""MARÍA FERNANDA CABAL"",""MIGUEL URIBE TURBAY"",""PAOLA HOLGUIN MORENO"",""YENICA SUGEIN ACOSTA INFANTE."",""YENNY ROZO ZAMBRANO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1205.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_159.pdf,,,,,,,
"N 208/22",322/22,"POR MEDIO DE LA CUAL SE APRUEBA EL «ACUERDO ENTRE LA REPÚBLICA DE COLOMBIA Y LA REPÚBLICA BOLIVARIANA DE VENEZUELA SOBRE EL TRANSPORTE INTERNACIONAL DE CARGA Y PASAJEROS POR CARRETERA», SUSCRITO EN CARTAGENA DE INDIAS, REPÚBLICA DE COLOMBIA, EL 1° DE AGOSTO DE 2014”,","PENDIENTE DISCUTIR PONENCIA PARA SEGUNDO DEBATE EN CÁMARA","",SEGUNDA,2022-10-04,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/223-por-medio-de-la-cual-se-aprueba-el-acuerdo-entre-la-republica-de-colombia-y-la-republica-bolivariana-de-venezuela-sobre-el-transporte-internacional-de-carga-y-pasajeros-por-carretera-suscrito-en-cartagena-de-indias-republica-de-colombia-el-1-de-agosto-de-2014,"SENADO DE LA REPUBLICA","",2022-10-04,2022-10-04,2022-11-02,2022-12-06,,"[""Industria y Turismo"",""Ministro de Comercio"",""Ministro de Relaciones Exteriores"",""Ministro de Transporte"",""doctor DARÍO GERMAN UMAÑA MENDOZA"",""doctor GUILLERMO FRANCISCO REYES GONZÁLEZ."",""doctor ÁLVARO LEYVA DURÁN""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1205.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1394.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1464.pdf,,,,,,
"N 207/22",,"POR MEDIO DEL CUAL SE INTRODUCEN REFORMAS AL ESTATUTO DE CONTRATACIÓN DE LA ADMINISTRACIÓN PÚBLICA PARA PROMOVER LA PLURALIDAD DE OFERENTES Y CREAR HERRAMIENTAS PARA GARANTIZAR EL PRINCIPIO DE TRANSPARENCIA Y SE ADOPTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-10-04,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/222-por-medio-del-cual-se-introducen-reformas-al-estatuto-de-contratacion-de-la-administracion-publica-para-promover-la-pluralidad-de-oferentes-y-crear-herramientas-para-garantizar-el-principio-de-transparencia-y-se-adoptan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-10-05,2022-10-04,,,,"[""ALEXANDER LOPEZ MAYA"",""ANA PAOLA AGUDELO"",""ANGELICA LOZANO CORREA"",""ARIEL AVILA MARTINEZ"",""CARLOS CARREÑO MARIN"",""CARLOS GUEVARA VILLABON"",""CRISTIAN AVENDAÑO"",""DAVID LUNA SANCHEZ"",""ERIKA SANCHEZ PINTO"",""FABIAN DÍAZ PLATA"",""GERMAN GOMEZ LOPEZ"",""GUSTAVO MORENO HURTADO"",""Honorables Representantes MARELEN CASTILLO"",""Honorables Senadores RODOLFO HERNANDEZ SUÁREZ"",""IMELDA DAZA COTES"",""IRMA HERRERA"",""IRMA HERRERA RODRIGUEZ"",""JAIRO CALA SUAREZ"",""JONATHAN PULIDO HERNANDEZ"",""JUAN CORTES DUEÑAS"",""JULIAN GALLO CUBILLOS"",""LUIS ALBERTO ALBAN"",""MANUEL VIRGUEZ"",""OMAR RESTREPO CORREA"",""PEDRO BARACUTAO."",""SANDRA RAMÍREZ LOBO""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1205.pdf,,,,,,,,
"N 206/22",50/21,"POR MEDIO DE LA CUAL SE PERMITE EL DIVORCIO Y LA CESACIÓN DE EFECTOS CIVILES DEL MATRIMONIO RELIGIOSO POR LA SOLA VOLUNTAD DE CUALQUIERA DE LOS CÓNYUGES Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA SEGUNDO DEBATE EN SENADO","",PRIMERA,2021-07-20,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/221-por-medio-de-la-cual-se-permite-el-divorcio-y-la-cesacion-de-efectos-civiles-del-matrimonio-religioso-por-la-sola-voluntad-de-cualquiera-de-los-conyuges-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-10-04,2021-07-20,2023-04-19,,,"[""Abel David Jaramillo Largo"",""Alejandro Alberto Vega Pérez"",""Alejandro Carlos Chacón Camargo"",""Alexander López Maya"",""Andrés David Calle Aguas"",""Carlos Adolfo Ardila Espinosa"",""Carlos Alberto Carreño Marin"",""Carlos Germán Navas Talero"",""César Augusto Lorduy Maldonado"",""César Augusto Pachón Achury"",""David Ricardo Racero Mayorca"",""Elizabeth Jay-Pang Díaz"",""Felipe Andrés Muñoz Delgado"",""Harry Giovanny González García"",""Hernán Gustavo Estupiñan Calvache"",""Honorables Representantes: Luvi Katherine Miranda Peña"",""Honorables Senadores: Iván Cepeda Castro"",""Inti Raúl Asprilla Reyes"",""Iván Marulanda Gómez"",""Jaime Rodríguez Contreras"",""Jairo Reinaldo Cala Suárez"",""Jesús Alberto Castilla Salazar"",""Jezmi Lizeth Barraza Arraut"",""Jorge Eduardo Londoño Ulloa"",""Jorge Eliécer Tamayo Marulanda"",""Jorge Enrique Benedetti Martelo"",""José Daniel López Jiménez"",""Juan Carlos Lozada Vargas"",""Juan Fernando Reyes Kuri"",""Juan Luis Castro Córdoba"",""Julian Peinado Ramírez"",""Kelyn Johana González Duarte"",""León Fredy Muñoz Lopera"",""Luis Alberto Albán Urbano"",""María José Pizarro Rodríguez"",""Mauricio Andrés Toro Orjuela"",""Modesto Enrique Aguilera Vides"",""Pablo Catatumbo Torres Victoria"",""Teresa De Jesús Enríquez Rosero"",""Wilmer Leal Pérez"",""Wilson Arias Castillo"",""Álvaro Henry Monedero Rivera""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1462.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_509.pdf,,,,,,
"N 205/22",222/22,"POR LA CUAL SE DECRETA EL PRESUPUESTO DEL SISTEMA GENERAL DE REGALÍAS PARA EL BIENIO 1° DE ENERO DE 2023 AL 31 DE DICIEMBRE DE 2024"" -MENSAJE DE URGENCIA-",LEY,"2279 DEL 21 DE DICIEMBRE DE 2022",ECONOMICAS,2022-10-03,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/220-por-la-cual-se-decreta-el-presupuesto-del-sistema-general-de-regalias-para-el-bienio-1-de-enero-de-2023-al-31-de-diciembre-de-2024-br-mensaje-de-urgencia,"CÁMARA DE REPRESENTANTES","",,2022-10-03,2022-11-02,2022-11-23,,"[""Ministra de Minas y Energias Doctora: Irene Velez Torres"",""Ministro de Hacienda y Credito Publico Doctor: Jose Antonio Ocampo Gaviria.""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1365.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022gaceta_1448.pdf,,,,,,
"N 204/22",,"POR LA CUAL SE APOYA LA LABOR DE PERSONAS CUIDADORAS DE ANIMALES DOMÉSTICOS RESCATADOS Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DE ENVIAR A COMISIÓN EN CÁMARA","Texto Comision Gaceta 1605/22 - Enviado a Cámara 19-04-23",SEPTIMA,2022-09-29,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/219-por-la-cual-se-apoya-la-labor-de-personas-cuidadoras-de-animales-domesticos-rescatados-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-10-05,2022-09-29,2022-11-09,2023-03-29,,"[""ADRIANA CAROLINA ARBELÁEZ GIRALDO."",""ALEJANDRO GARCÍA RIOS"",""ALEXANDER LÓPEZ MAYA"",""ANGÉLICA LISBETH LOZANO CORREA"",""CRISTIAN DANILO AVENDAÑO FINO"",""DUVALIER SÁNCHEZ ARANGO"",""EDWING FABIÁN DÍAZ PLATA"",""ELKIN RODOLFO OSPINA OSPINA"",""H.R. SANTIAGO OSORIO MARÍN"",""H.S. ANDREA PADILLA VILLARRAGA"",""JAIME RAÚL SALAMANCA TORRES"",""JUAN CAMILO LONDOÑO BARRERA"",""JUAN SEBASTIAN GÓMEZ GONZÁLES"",""MARTHA LISBETH ALFONSO JURADO"",""MARÍA JOSÉ PIZARRO RODRÍGUEZ"",""WILMER YAIR CASTELLANOS HERNÁNDEZ""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1172.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1289.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023gaceta_141.pdf,,,,,,
"N 203/22",,"«POR LA CUAL SE DICTAN DISPOSICIONES ESPECIALES PARA LA CONSOLIDACIÓN Y MEJORAMIENTO DEL HÁBITAT, LA CONSTRUCCIÓN Y EL RECONOCIMIENTO DE LA PROPIEDAD SOBRE LA VIVIENDA DE INTERÉS SOCIAL Y PRIORITARIO RURAL (VIS-VIP) EN EL TERRITORIO NACIONAL Y SE DICTAN OTRAS DISPOSICIONES -VIVIENDA RURAL-»","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEPTIMA,2022-09-29,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/218-por-la-cual-se-dictan-disposiciones-especiales-para-la-consolidacion-y-mejoramiento-del-habitat-la-construccion-y-el-reconocimiento-de-la-propiedad-sobre-la-vivienda-de-interes-social-y-prioritario-rural-vis-vip-en-el-territorio-nacional-y-se-dictan-otras-disposiciones-vivienda-rural,"SENADO DE LA REPUBLICA","",2021-10-05,2022-09-29,,,,"[""ANGELICA LISBETH LOZANO CORREA"",""CATHERINE JUVINAO CLAVIJO"",""CLARA EUGENIA LÓPEZ OBREGÓN"",""DIOGENES QUINTERO AMAYA"",""GERSON LISÍMACO MONTAÑO ARIZALA"",""GLORIA LILIANA RODRÍGUEZ VALENCIA."",""H.R. LUIS RAMIRO RICARDO BUELVAS"",""H.S. DAVID ANDRÉS LUNA SÁNCHEZ"",""HUMBERTO DE LA CALLE LOMBANA"",""JAMES HERMENEGILDO MOSQUERA TORRES"",""JHON FREDI VALENCIA CAICEDO"",""JHON FREDY NUÑEZ RAMOS"",""JOHN JAIRO GONZÁLEZ AGUDELO"",""JORGE RODRIGO TOVAR VÉLEZ"",""JUAN CARLOS VARGAS"",""KAREN ASTRITH MANRIQUE OLARTE"",""KAREN JULIANA LÓPEZ SALAZAR"",""LEONOR MARIA PALENCIA VEGA"",""ORLANDO CASTILLO ADVINCULA"",""PEDRO BARACUTAO GARCÍA OSPINA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1172.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1657.pdf,,,,,,,
"N 202/22",,"POR MEDIO DE LA CUAL SE ESTABLECEN MEDIDAS EN FAVOR DE LA PROTECCIÓN DE LA INTEGRIDAD, LIBERTAD Y FORMACIÓN SEXUAL DE NIÑOS, NIÑAS Y ADOLESCENTES Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2022-09-28,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/217-por-medio-de-la-cual-se-establecen-medidas-en-favor-de-la-proteccion-de-la-integridad-libertad-y-formacion-sexual-de-ninos-ninas-y-adolescentes-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-10-05,2022-09-28,,,,"[""FABIO RAÚL AMÍN SALEME"",""Honorable Representante JORGE ELIÉCER TAMAYO MARULANDA."",""Honorables Senadores PEDRO HERNANDO FLÓREZ PORRAS"",""SANDRA RAMÍREZ LOBO SILVA""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1166.pdf,,,,,,,,
"N 201/22",,"POR MEDIO DE LA CUAL SE GARANTIZA EL ACCESO EXPEDITO A TECNOLOGÍAS EN SALUD E INSUMOS DE HIGIENE Y ASEO PARA LA SALUD REQUERIDOS POR NECESIDAD Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE RENDIR PONENCIA PARA SEGUNDO DEBATE EN SENADO","Texto Comision Gaceta 533/23",SEPTIMA,2022-09-28,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/216-por-medio-de-la-cual-se-garantiza-el-acceso-expedito-a-tecnologias-en-salud-e-insumos-de-higiene-y-aseo-para-la-salud-requeridos-por-necesidad-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA","",2022-10-05,2022-09-28,2023-03-21,,,"[""H.S. PEDRO HERNANDO FLÓREZ PORRAS.""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1166.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1624.pdf,,,,,,,
"N 200/22",331/21,"POR MEDIO DE LA CUAL SE FORTALECEN LOS CANALES DE COMERCIALIZACIÓN DE LOS PEQUEÑOS Y MEDIANOS PRODUCTORES Y SE PROMUEVEN ACUERDOS COMERCIALES CON LA AGROINDUSTRIA Y EL EMPRESARIADO FORMALMENTE CONSTITUIDOS.","PENDIENTE RENDIR PONENCIA PARA PRIMER DEBATE EN SENADO","",QUINTA,2021-09-21,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/215-por-medio-de-la-cual-se-fortalecen-los-canales-de-comercializacion-de-los-pequenos-y-medianos-productores-y-se-promueven-acuerdos-comerciales-con-la-agroindustria-y-el-empresariado-formalmente-constituidos,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-10-04,2021-09-21,,,,"[""ALEXANDER HARLEY BERMÚDEZ LASSO"",""CARLOS JULIO BONILLA SOTO"",""Honorables Representantes: ALEJANDRO ALBERTO VEGA PÉREZ"",""JEZMI LIZETH BARRAZA ARRAUT"",""JOHN ALEJANDRO LINARES CAMBEROS"",""JULIAN PEINADO RAMÍREZ"",""OSCAR HERNÁN SÁNCHEZ LEÓN"",""VÍCTOR MANUEL ORTIZ JOYA"",""ÁNGEL MARÍA GAITÁN PULIDO""]",,,,,,,,,
"N 199/22",40/21,"POR MEDIO DE LA CUAL SE DECLARA PATRIMONIO CULTURAL INMATERIAL DE LA NACIÓN EL ENCUENTRO NACIONAL DEL TIPLE DE ENVIGADO, ANTIOQUIA, Y TODAS SUS MANIFESTACIONES CULTURALES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",SEXTA,2021-07-20,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/214-por-medio-de-la-cual-se-declara-patrimonio-cultural-inmaterial-de-la-nacion-el-encuentro-nacional-del-tiple-de-envigado-antioquia-y-todas-sus-manifestaciones-culturales,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-10-04,2021-07-20,,,,"[""ADRIANA MAGALI MATIZ VARGAS"",""ALEJANDRO ALBERTO VEGA PÉREZ"",""CARLOS ADOLFO ARDILA ESPINOSA"",""CÉSAR AUGUSTO LORDUY MALDONADO"",""HARRY GIOVANNY GONZÁLEZ GARCÍA"",""Honorables Representantes: JULIAN PEINADO RAMÍREZ"",""JEZMI LIZETH BARRAZA ARRAUT"",""JOHN JAIRO ROLDAN AVENDAÑO""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_477.pdf,,,,,,,
"N 198/22",362/21,"POR MEDIO DEL CUAL SE MODIFICA EL ARTÍCULO 68 A DE LA LEY 599 DEL 2000, COMO MEDIDA PARA DESINCENTIVAR EL PORTE ILEGAL DE ARMAS DE FUEGO, Y SE DICTAN OTRAS DISPOSICIONES","PENDIENTE DISCUTIR PONENCIA PARA PRIMER DEBATE EN SENADO","",PRIMERA,2021-10-27,2022-2023,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2022-2026/2022-2023/article/213-por-medio-del-cual-se-modifica-el-articulo-68-a-de-la-ley-599-del-2000-como-medida-para-desincentivar-el-porte-ilegal-de-armas-de-fuego-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-10-05,2021-10-27,,,,"[""CARLOS GERMÁN NAVAS TALERO"",""HARRY GIOVANNY GONZÁLEZ GARCÍA"",""Honorables Representantes: JORGE MÉNDEZ HERNÁNDEZ"",""JOSÉ GABRIEL AMAR SEPÚLVEDA"",""JULIO CÉSAR TRIANA QUINTERO"",""NESTOR LEONARDO RICO RICO"",""SALIM VILLAMIL QUESSEP.""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1384.pdf,,,,,,,
