numero,numeroCamara,titulo,estado,estadoAnotacion,comision,fechaRadicado,legislatura,url,origen,tipoLey,fechaEnvioComision,fechaPresentacion,fechaAprobacionPrimerDebate,fechaAprobacionSegundoDebate,fechaConciliacion,autores,exposicionMotivos,primeraPonencia,segundaPonencia,textoPlenaria,conciliacion,objeciones,concepto,textoRehecho,sentenciaCorte
"N 378/22",236/21,"POR MEDIO DEL CUAL SE ESTABLECEN LOS REQUISITOS Y EL PROCEDIMIENTO NECESARIOS PARA LA ADQUISICIÓN, PÉRDIDA Y RECUPERACIÓN DE LA NACIONALIDAD COLOMBIANA Y SE DICTAN OTRAS DISPOSICIONES – POLITICA DE NACIONALIDAD",LEY,"2332 DEL 25 DE SEPTIEMBRE DE 2023",SEGUNDA,2021-08-12,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/378-por-medio-del-cual-se-establecen-los-requisitos-y-el-procedimiento-necesarios-para-la-adquisicion-perdida-y-recuperacion-de-la-nacionalidad-colombiana-y-se-dictan-otras-disposiciones-politica-de-nacionalidad,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-06-03,2021-08-12,2023-05-30,2023-06-14,2023-06-20,"[""H.S.RUBY HELENA CHAGUI SPATH"",""H.S.AMANDA ROCÍO GONZÁLEZ RODRÍGUEZ"",""H.S.FERNANDO NICOLÁS ARAÚJO RUMIÉ"",""H.S.CIRO ALEJANDRO RAMIREZ CORTES"",""H.S.ERNESTO MACÍAS TOVAR"",""H.S.SANTIAGO VALENCIA GONZALEZ"",""H.S.JOHN HAROLD SUAREZ VARGAS"",""H.S.MARIA FERNANDA CABAL MOLINA"",""H.S.MARIA DEL ROSARIO GUERRA DE LA ESPRIELLA"",""H.S.JOSÉ OBDULIO GAVIRIA VÉLEZ"",""H.S.NICOLAS PEREZ VASQUEZ"",""H.S.PAOLA ANDREA HOLGUÍN MORENO"",""H.S.GABRIEL VELASCO OCAMPO"",""H.S.CARLOS FELIPE MEJÍA MEJÍA"",""H.S.HONORIO MIGUEL HENRÍQUEZ PINEDO"",""H.S.CARLOS MANUEL MEISEL VERGARA H.R.JUAN DAVID VELEZ TRUJILLO"",""H.R.JENNIFER KRISTIN ARIAS FALLA"",""H.R.JOSÉ JAIME USCÁTEGUI PASTRANA"",""H.R.JUAN MANUEL DAZA IGUARÁN"",""H.R.GABRIEL JAIME VALLEJO CHUJFI"",""H.R.ENRIQUE CABRALES BAQUERO"",""H.R.JOSÉ VICENTE CARREÑO CASTRO"",""H.R.MARGARITA MARÍA RESTREPO ARANGO"",""H.R.JUAN FERNANDO ESPINAL RAMIREZ"",""H.R.GUSTAVO LONDOÑO GARCÍA"",""H.R.LUIS FERNANDO GÓMEZ BETANCOURT"",""H.R.JOHN JAIRO BERMÚDEZ GARCÉS"",""H.R.RUBÉN DARÍO MOLANO PIÑEROS"",""H.R.CHRISTIAN MUNIR GARCES ALJURE"",""H.R.ESTEBAN QUINTERO CARDONA"",""H.R.CÉSAR EUGENIO MARTÍNEZ RESTREPO"",""H.R.HERNÁN HUMBERTO GARZÓN RODRÍGUEZ"",""H.R.EDWIN GILBERTO BALLESTEROS ARCHILA"",""H.R.YENICA SUGEIN ACOSTA INFANTE"",""H.R.JAIRO GIOVANY CRISTANCHO TARACHE"",""H.R.MILTON HUGO ANGULO VIVEROS"",""H.R.DIEGO JAVIER OSORIO JIMENEZ"",""H.R.HÉCTOR ÁNGEL ORTIZ NÚÑEZ"",""H.R.JUAN PABLO CELIS VERGEL"",""H.R.JOHN JAIRO BERRIO LÓPEZ"",""H.R.HENRY CUÉLLAR RICO"",""H.R.ÓSCAR DARÍO PÉREZ PINEDA""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1097.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_624.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023gaceta_748.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_764.pdf,,,,
"N 377/22",221/21,"POR MEDIO DE LA CUAL SE AJUSTA LA LEY 769 DE 2002 Y SE DICTAN DISPOSICIONES TENDIENTES A GARANTIZAR EL BUEN FUNCIONAMIENTO DE LOS CENTROS DE ENSEÑANZA AUTOMOVILÍSTICA – CEA",LEY,"2283 del 05 de enero de 2023",SEXTA,2021-08-11,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/377-por-medio-de-la-cual-se-ajusta-la-ley-769-de-2002-y-se-dictan-disposiciones-tendientes-a-garantizar-el-buen-funcionamiento-de-los-centros-de-ensenanza-automovilistica-cea,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-05-31,2021-08-11,2022-11-29,2022-12-13,2022-12-14,"[""H.S.JOHN HAROLD SUAREZ VARGAS H.R.MILTON HUGO ANGULO VIVEROS"",""LUIS FERNANDO GOMEZ BETANCOURT""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1494.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1619.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1659.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1645.pdf,,,,
"N 376/22",,"POR MEDIO DE LA CUAL SE MODIFICA EL ARTICULO 2 DE LA LEY 118 DE 2006 Y SE ADICIONA UN ARTICULO NUEVO",ARCHIVADO,"ARTICULO 190 LEY 5  Y ARTICULO 162 DE LA CONSTITUCION",CUARTA,2022-05-24,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/376-por-medio-de-la-cual-se-modifica-el-articulo-2-de-la-ley-118-de-2006-y-se-adiciona-un-articulo-nuevo,"SENADO DE LA REPUBLICA",ORDINARIA,,2022-05-24,,,,"[""H.S: YESID GARCIA ABELLO"",""JORGE ENRIQUE ROBLEDO"",""AIDA AVELLA ESQUIVEL"",""VICTORIA SANDINO"",""FELICIANO VALENCIA MEDINA"",""IVAN MARULANDA GOMEZ"",""TEMISTOCLES ORTEGA NARVAEZ"",""MARITZA MARTINEZ ARISTIZABAL"",""WILSON ARIAS CASTILLO"",""LUIS FERNANDO VELAZCO CHAVEZ"",""H.R: JORGE GOMEZ GALLEGO"",""LEON FREDY MUNOZ LOPERA"",""JAIRO CALA SUAREZ"",""CARLOS ALBERTO CARRENO MARIN Y KATHERINE MIRANDA PENA.""]",,,,,,,,,
"N 375/22",270/22,"POR MEDIO DE LA CUAL SE APRUEBA EL ""ACUERDO DE INCORPORACION DE SINGAPUR COMO ESTADO ASOCIADO A LA ALIANZADEL PACIFICO INTEGRADO POR LA REPUBLICA DE CHILE, LA REPUBLICA DE COLOMBIA, LOS ESTADOS UNIDOS MEXICANOS Y LA REPUBLICA DEL PERU CON LA REPUBLICA DE SINGAPUR"", SUSCRITO EN LA BAHIA MALAGA, REPUBLICA DE COLOMBIA, EL 26 DE ENERO DE 2022",LEY,"2284 DEL 05 DE ENERO DE 2023",SEGUNDA,2022-05-24,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/375-por-medio-de-la-cual-se-aprueba-el-acuerdo-de-incorporacion-de-singapur-como-estado-asociado-a-la-alianzadel-pacifico-integrado-por-la-republica-de-chile-la-republica-de-colombia-los-estados-unidos-mexicanos-y-la-republica-del-peru-con-la-republica-de-singapur-suscrito-en-la-bahia-malaga-republica-de-colombia-el-26-de-enero-de-2022,"SENADO DE LA REPUBLICA",ORDINARIA,2022-06-01,2022-05-24,2022-06-15,2022-11-01,,"[""MINISTRA DE RELACIONES EXTERIORES: MARTHA LUCIA RAMIREZ BLANCO"",""MINISTRA DE COMERCIO"",""INDUSTRIA Y TURISMO: MARIA XIMENA LOMBANA VILLALBA.""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_593.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_713.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_771.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1377.pdf,,,,,
"N 374/22",319/21,"POR MEDIO DE LA CUAL SE CREA EL SISTEMA NACIONAL DE BIOBANCOS Y SE REGULA EL FUNCIONAMIENTO DE LOS BIOBANCOS CON FINES DE INVESTIGACIÓN BIOMÉDICA Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2287 DE 2023",SEPTIMA,2021-09-10,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/374-por-medio-de-la-cual-se-crea-el-sistema-nacional-de-biobancos-y-se-regula-el-funcionamiento-de-los-biobancos-con-fines-de-investigacion-biomedica-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-05-19,2021-09-10,2022-09-14,2022-12-14,,"[""H.S.GERMÁN VARÓN COTRINO"",""H.S.CARLOS FERNANDO MOTOA SOLARTE"",""FABIAN GERARDO CASTILLO SUAREZ H.R.JENNIFER KRISTIN ARIAS FALLA"",""JAIRO HUMBERTO CRISTO CORREA""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1027.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1605.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1708.pdf,,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_715.pdf,,
"N 373/22",,"POR MEDIO DE LA CUAL SE ESTABLECEN CRITERIOS PARA FIJAR LA CUOTA ALIMENTARIA EN FAVOR DE LOS MENORES DE EDAD Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"Conforme Art. 162 C.P.",PRIMERA,2022-05-18,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/373-por-medio-de-la-cual-se-establecen-criterios-para-fijar-la-cuota-alimentaria-en-favor-de-los-menores-de-edad-y-se-dictan-otras-disposiciones,"SENADO DE LA REPUBLICA",ORDINARIA,2022-05-25,2022-05-18,,,,"[""H.S: MILLA PATRICIA ROPMERO SOTO"",""MARIA DEL ROSARIO  GUERRA DE LA ESPRIELLA"",""HONORIO MIGUEL HENRIQUE PINEDO"",""JUAN CARLOS GARCIA GOMEZ"",""ESPERANZA ANDRADE"",""H.R: JOSE JAIME USCATEGUI PASTRANA. Otras Firmas.""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_772.pdf,,,,,,,
"N 372/22",22/21,"POR MEDIO DE LA CUAL LA NACIÓN SE ASOCIA A LA CELEBRACIÓN DE LOS CUATROCIENTOS AÑOS DE LA FUNDACIÓN DEL MUNICIPIO DE YOTOCO, DEPARTAMENTO DEL VALLE DEL CAUCA, Y SE DICTAN OTRAS DISPOSICIONES",LEY,"LEY 2275 DE 11 DE NOVIEMBRE DE 2022",SEGUNDA,2021-07-20,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/372-por-medio-de-la-cual-la-nacion-se-asocia-a-la-celebracion-de-los-cuatrocientos-anos-de-la-fundacion-del-municipio-de-yotoco-departamento-del-valle-del-cauca-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-05-19,2021-07-20,2022-06-08,2022-08-16,2022-10-11,"[""H.S.CARLOS ABRAHAM JIMENEZ"",""H.S.ESPERANZA ANDRADE DE OSSO"",""H.S.JOSE RITTER LOPEZ PEÑA H.R.NORMA HURTADO SÁNCHEZ"",""H.R.JEZMI LIZETH BARRAZA ARRAUT"",""H.R.JORGE ELIÉCER TAMAYO MARULANDA"",""H.R.MONICA LILIANA VALENCIA MONTAÑA"",""H.R.JOSÉ LUIS CORREA LÓPEZ"",""H.R.HARRY GIOVANNY GONZÁLEZ GARCÍA"",""H.R.OSCAR TULIO LIZCANO GONZALEZ"",""H.R.MILTON HUGO ANGULO VIVEROS""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_649.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_756.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_928.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1167.pdf,,,,
"N 371/22",43/21,"POR MEDIO DE LA CUAL SE DOTA AL DISTRITO ESPECIAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN DE MEDELLÍN DE LAS FACULTADES, INSTRUMENTOS Y RECURSOS LEGALES PARA PROMOVER SU DESARROLLO INTEGRAL Y ESTABLECER SU RÉGIMEN POLÍTICO, ADMINISTRATIVO Y FISCAL Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2286 DEL 05 DE ENERO DE 2023",PRIMERA,2021-07-20,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/371-por-medio-de-la-cual-se-dota-al-distrito-especial-de-ciencia-tecnologia-e-innovacion-de-medellin-de-las-facultades-instrumentos-y-recursos-legales-para-promover-su-desarrollo-integral-y-establecer-su-regimen-politico-administrativo-y-fiscal-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,,2021-07-20,2022-08-31,2022-09-28,2022-12-12,"[""H.S.JULIAN BEDOYA PULGARIN"",""H.S.JUAN DIEGO GÓMEZ JIMÉNEZ"",""H.S.NICOLAS PEREZ VASQUEZ"",""H.S.PAOLA ANDREA HOLGUÍN MORENO"",""H.S.IVAN DARÍO AGUDELO ZAPATA H.R.JULIAN PEINADO RAMÍREZ"",""H.R.JOHN JAIRO ROLDAN AVENDAÑO"",""H.R.JUAN DIEGO ECHAVARRÍA SÁNCHEZ"",""H.R.MAURICIO PARODI DIAZ"",""H.R.NICOLÁS ALBEIRO ECHEVERRY ALVARÁN"",""H.R.JOHN JAIRO BERMÚDEZ GARCÉS"",""H.R.MONICA MARIA RAIGOZA MORALES"",""H.R.LEÓN FREDY MUÑOZ LOPERA"",""H.R.NIDIA MARCELA OSORIO SALGADO"",""H.R.ESTEBAN QUINTERO CARDONA""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_658.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1053.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1202.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1486.pdf,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1249.pdf,,
"N 370/22",257/21,"POR MEDIO DE LA CUAL LA NACIÓN SE ASOCIA A LA CELEBRACIÓN DE LOS CIEN AÑOS DE LA FUNDACIÓN DEL MUNICIPIO DE TRUJILLO, DEPARTAMENTO DEL VALLE DEL CAUCA, Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2295 DEL 7 DE JUNIO DE 2023",SEGUNDA,2021-08-19,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/370-por-medio-de-la-cual-la-nacion-se-asocia-a-la-celebracion-de-los-cien-anos-de-la-fundacion-del-municipio-de-trujillo-departamento-del-valle-del-cauca-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-05-19,2021-08-19,2022-06-08,2022-11-15,2023-04-18,"[""H.R. NORMA HURTADO SANCHEZ""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_649.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022gaceta_914.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1451.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_198.pdf,,,,
"N 369/22",183/20,"POR MEDIO DE LA CUAL SE GARANTIZAN MEDIDAS POSITIVAS EN FAVOR DE LAS PERSONAS QUE PADECEN ENFERMEDADES HUÉRFANAS EN SITUACIÓN DE DISCAPACIDAD Y SE DICTAN OTRAS DISPOSICIONES",ARCHIVADO,"De conformidad con el art.190 Ley 5ª 1992 y el 162 de la Constitución Política",SEPTIMA,2020-07-20,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/369-por-medio-de-la-cual-se-garantizan-medidas-positivas-en-favor-de-las-personas-que-padecen-enfermedades-huerfanas-en-situacion-de-discapacidad-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-05-19,2020-07-20,,,,"[""H.S.FERNANDO NICOLÁS ARAÚJO RUMIÉ"",""H.S.MARIA FERNANDA CABAL MOLINA"",""H.S.HONORIO MIGUEL HENRÍQUEZ PINEDO"",""H.S.AMANDA ROCÍO GONZÁLEZ RODRÍGUEZ"",""H.S.RUBY HELENA CHAGUI SPATH"",""H.S.ALEJANDRO CORRALES ESCOBAR H.R.ENRIQUE CABRALES BAQUERO"",""H.R.ÓSCAR DARÍO PÉREZ PINEDA"",""H.R.CHRISTIAN MUNIR GARCES ALJURE"",""H.R.JUAN MANUEL DAZA IGUARÁN"",""H.R.JUAN PABLO CELIS VERGEL"",""H.R.EDWIN GILBERTO BALLESTEROS ARCHILA"",""H.R.GABRIEL JAIME VALLEJO CHUJFI""]",,,,,,,,,
"N 368/22",471/22,"POR MEDIO DEL CUAL SE ADICIONA UN CAPITULO A LA LEY 043 DE 1993 PARA LA ADQUISICION DE LA NACIONALIDAD COLOMBIANAPOR ADOPCION A MENORES DE EDAD MIGRANTES BAJO LA PROTECCION DEL ESTADO, Y SE DICTAN OTRAS DISPOSICIONES - MENSAJE DE URGENCIA -",ARCHIVADO,"ARTICULO 190 LEY 5  Y ARTICULO 162 DE LA CONSTITUCION POLITICA (NO CULMINO SU TRAMITE EN SENADO- NO SE RINDIÓ PONENCIA PARA PRIMER DEBATE EN SENADO)",SEGUNDA,2022-05-17,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/368-por-medio-del-cual-se-adiciona-un-capitulo-a-la-ley-043-de-1993-para-la-adquisicion-de-la-nacionalidad-colombianapor-adopcion-a-menores-de-edad-migrantes-bajo-la-proteccion-del-estado-y-se-dictan-otras-disposiciones-mensaje-de-urgencia,"SENADO DE LA REPUBLICA",ORDINARIA,2022-05-25,2022-05-17,,,,"[""MINISTRO DEL INTERIOR: DANIEL PALACIOS MARTINEZ"",""MINISTRA DE RELACIONES EXTERIORES: MARTHA LUCIA RAMIREZ BLANCO"",""MINISTRO DE HACIENDA Y CREDITO PUBLICO: JOSE MANUEL RESTREPO ABONDANO"",""MINISTRO DE JUSTICIA Y DEL DERECHO: WILSON RUIZ OREJUELA"",""MINISTRO DE DEFENSA NACIONAL: DIEGO MOLANO APONTE"",""MINISTRO DE AGRICULTURA Y DESARROLLO RURAL: RODOLFO ENRIQUE ZEA NAVARRO"",""MINISTRO DE SALUD Y PROTECCION SOCIAL: FERNANDO RUIZ GOMEZ"",""MINISTRO DE TRABAJO: ANGEL CUSTODIO CABRERA BAEZ"",""MINISTRO DE MINAS Y ENERGIA: DIEGO MESA PUYO"",""MINISTRA DE COMERCIO"",""INDUSTRIA Y COMERCIO: MARIA XIMENA LOMBANA VILLALBA"",""MINISTRA DE EDUCACION NACIONAL: MARIA VICTORIA ANGULO GONZALEZ"",""MINISTRO DE AMBIENTE Y DESARROLLO SOSTENIBLE: CARLOS EDUARDO CORREA ESCAF"",""MINISTRA DE VIVIENDA CIUDADANA Y TERRITORIO: SUSANA CORREA BORRERO"",""MINISTRA DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES: CARMEN LIGIA VALDERRAMA ROJAS"",""MINISTRO DE TRANSPORTE: CAMILO PABON ALMANZA"",""MINISTRA DE CULTURA: ANGELICA MARIA OBREGON"",""MINISTRO DEL DEPORTE: GUILLERMO HERRERA CASTAÑO"",""MINISTRO DE CIENCIA"",""TECNOLOGIA E INNOVACION: TITO JOSE CRISSIEN"",""Y CON EL ACOMPAÑAMIENTO  DE H.S: ERNESTO MACIAS TOVAR"",""Y LOS H.R: JUAN DAVID VELEZ TRUJILLO Y EDWAR RODRIGUEZ RODRIGUEZ""]",http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_564.pdf,,,,,,,,
"N 367/22",306/21,"POR MEDIO DEL CUAL SE TRANSFORMA LA NATURALEZA JURÍDICA DEL INSTITUTO NACIONAL DE CANCEROLOGÍA, SE DEFINE SU OBJETO, FUNCIONES, ESTRUCTURA Y RÉGIMEN LEGAL",LEY,"2291 del 14-02-2023",SEPTIMA,2021-09-02,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/367-por-medio-del-cual-se-transforma-la-naturaleza-juridica-del-instituto-nacional-de-cancerologia-se-define-su-objeto-funciones-estructura-y-regimen-legal,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-05-12,2021-09-02,2022-06-13,2022-11-09,2022-12-12,"[""H.S: LAURA ESTHER FORTICH SANCHEZ"",""H.R: JAIRO HUMBERTO CRISTO CORREA"",""FABER ALBERTO MUÑOZ CERÓN"",""HENRY FERNANDO CORREAL HERRERA"",""JORGE ENRIQUE BENEDETTI MARTELO"",""JHON ARLEY MURILLO BENÍTEZ"",""JAIRO GIOVANY CRISTANCHO TARACHE"",""MARÍA CRISTINA SOTO DE GÓMEZ""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_711.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1130.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1444.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1593.pdf,,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1260.pdf,,
"N 366/22",432/22,"POR MEDIO DE LA CUAL SE MODIFICA LA LEY 3RA DE 1992, MODIFICADA POR LA LEY 754 DE 2022 Y POR LA LEY 1921 DE 2018; Y SE DICTAN OTRAS DISPOSICIONES. ""MENSAJE DE URGENCIA",LEY,"2267 del 28 de julio de 2022",PRIMERA,2022-04-16,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/366-por-medio-de-la-cual-se-modifica-la-ley-3ra-de-1992-modificada-por-la-ley-754-de-2022-y-por-la-ley-1921-de-2018-y-se-dictan-otras-disposiciones-mensaje-de-urgencia,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-05-06,2022-04-16,2022-06-08,2022-06-17,2022-07-26,"[""H.R: HARRY GIOVANNY GONZÁLEZ GARCÍA"",""JORGE ELIÉCER TAMAYO MARULANDA"",""ELIZABETH JAY-PANG DÍAZ"",""GLORIA BETTY ZORRO AFRICANO"",""ALEJANDRO ALBERTO VEGA PÉREZ"",""JENNIFER KRISTIN ARIAS FALLA"",""LUCIANO GRISALES LONDOÑO"",""JUAN CARLOS WILLS OSPINA"",""JAIRO HUMBERTO CRISTO CORREA"",""JAIME RODRÍGUEZ CONTRERAS"",""EDWARD DAVID RODRÍGUEZ RODRÍGUEZ"",""OSCAR HERNÁN SÁNCHEZ LEÓN"",""ÁNGEL MARÍA GAITÁN PULIDO"",""JUAN CARLOS LOZADA VARGAS"",""BUENAVENTURA LEÓN LEÓN"",""JEZMI LIZETH BARRAZA ARRAUT"",""HERNÁN GUSTAVO ESTUPIÑAN CALVACHE"",""FLORA PERDOMO ANDRADE"",""CARLOS ALBERTO CUENCA CHAUX""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_590.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_747.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_796.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_852.pdf,,,,
"N 365/22",42/21,"POR MEDIO DEL CUAL SE RECONOCE LA IMPORTANCIA SOCIAL, HISTÓRICA Y CULTURAL DEL TEMPLO SAN JUAN EVANGELISTA DEL MUNICIPIO DE SAMPUÉS, DEPARTAMENTO DE SUCRE, Y SE DICTAN OTRAS DISPOSICIONES",LEY,"2324 del 05 de septiembre de 2023",SEXTA,2021-07-20,2021-2022,http://leyes.senado.gov.co/proyectos/index.php/proyectos-ley/cuatrenio-2018-2022/2021-2022/article/365-por-medio-del-cual-se-reconoce-la-importancia-social-historica-y-cultural-del-templo-san-juan-evangelista-del-municipio-de-sampues-departamento-de-sucre-y-se-dictan-otras-disposiciones,"CÁMARA DE REPRESENTANTES",ORDINARIA,2022-05-06,2021-07-20,2023-04-26,2023-06-13,2023-06-19,"[""H.R. HÉCTOR JAVIER VERGARA SIERRA""]",,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2022/gaceta_1573.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023gaceta_456.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_706.pdf,http://leyes.senado.gov.co/proyectos/images/documentos/Textos%20Radicados/Ponencias/2023/gaceta_714.pdf,,,,
